0氹	[tam]\n1. to cajole someone\n2. to pacify someone who is angry
賭王	[dóu wòhng]\n1. gambling king\n2. a nickname for 何鴻燊 Stanley Ho, the current holder of a gambling enterprise in Macau.
賭神	[dóu sàhn]\n(god of gamblers)\na gambler gifted with superhuman intuition, skill, etc., the "god of gamblers" (title of a popular film series).
賭鬼	[dóu gwái]\na gambler (derogatroy).
賴	[laai]\nto evade\n[láai]\nto lick
賴地硬	[laaih deih ngaahng]\nto make excuses
賴死	[laaih séi]\nto be reluctant to do something one is supposed to.
賴貓	[laai māau]\nto evade responsibility, to avoid taking the blame
賴鞋底	[láai hàaih dái]\n(to lick shoe buttom)\nto fail in an attempt to curry favour with someone, to try and curry favour with the wrong person.
賺	[jaahn]\nto earn
賺錢買花戴	[jaahn chín máaih fā daai]\n(to earn money for buying flowers to wear)\nto not need one's salary for living expenses, to be able to spend one's salary on luxuries (usually of women).
贏	[yèhng]\nto win
贏面	[yèhng mín]\n(win face)\npercentage profit, gain
赤	[chek]\n1. red\n2. painful
赤柱	[chek chyúh]\n1. Stanley\n2. a prison (after a prison on Hong Kong island at Stanley)
走	[jáu]\n1. to run\n2 to go away
走佬	[jáu lóu]\n1. to be on the run (especially from the police)\n2. to run away\n3. to flee from a creditor
走光	[jáu gwōng]\nto reveal some flesh, to expose oneself inadvertently (e.g. when a woman's clothes slip).
走堂	[jáu tòhng]\nto play truant from school, to skip classes.
走夾唔抖	[jáu gaap m4 táu]\nto run away, to flee, to run for one's life
走寶	[jáu bóu]\nto miss a valuable chance
走後門	[jáu hauh mún]\n(to go by the back door)\n1. to achieve one's goal by using unofficial channels\n2. to use connections or personnel contacts in dealing with bureaucracy.
走投	[jáu tàuh]\nto go away, to leave, to flee
走撚開	[jáu lán hōi]\nan obscene expression used to tell someone to leave, "fuck off!".
走數	[jáu sou]\nto avoid repaying debts
走法律罅	[jáu faat leuht la]\n(to use a gap in law)\nto exploit a legal loophole.
走火	[jáu fó]\nto come sexuallly, to have an ejaculation
走狗	[jáu gáu]\na slavish subordinate, a traitor who serves the enemy, a "running dog".
走甩	[jáu lāt]\nto get away, to escape, to "shake off".
走白牌	[jáu baahk páai]\na private car used as an illegal or informal taxi, "gypsy cab".
走盞	[jáu jáan]\nto back out, to change one's mind, to withdraw from an agreement.
走私	[jáu sī jūng]\n1. smuggling\n2. adultery
走私鐘	[jáu sī jūng]\nto be involved in the business of prostitution, to be in the vice business.
走粉	[jáu fán]\ndrug trafficking; drug-smuggling
走精面	[jáu jēng mín]\nto act selfishly, to act only for one's own benefit.
走趯	[jáu dek]\nto run errands.
走開	[jáu hōi]\na rude expression telling someone to leave, "go away!".
走雞	[jáu gāi]\nto miss a chance, to lose an opportunity
走頭	[jáu tàuh]\nto go away, to leave, to flee
走鬼	[jáu gwái]\nto make a run for it; to make a gateway; e.g. of illegal hawkers/underage prostitutes fleeing inspection.
走鬼檔	[jáu gwái dong]\nto make a run for it when the police come
赴湯蹈火	[fuh tōng douh fó]\nto be willing to undergo any hardship, go through fire and water
起	[héi]\n1. to build\n2. to increase
起pok	[héi pōk]\nblisters; to get blisters
起字容	[héi jih yùhng]\n(to raise word content)\nto check up on someone, to check out someone's background
起尾注	[héi méih jyu]\nto seize something from somebody, to usurp ownership.
起底	[héi dái]\n(to bring out a background)\n1. to investigate someone\n2. to check up on someone's background
起晒馬	[héi saai máh]\nto get one's followers ready for a fight
起水	[héi séui]\n(to raise water)\n1. to have one's menstrual period\n2. to be sexually excited, to be "wet" with desire (of a woman).
起痰	[héi tàahm]\n(to raise phlegm)\nto be sexually attracted to a woman
起眼	[héi ngáahn]\neye-catching, attractive
起菜	[héi choi]\nto serve dishes
起釘	[héi dēng]\n(to raise nail)\nto collect an interest payment (in loan sharking).
起鐘	[héi jūng]\n(to raise hour)\nto buy the time of a prostitute, to see a prostitute.
起雙飛	[héi sēung fēi]\nto have a threesome, ménage à trois
起頭	[héi tàuh]\n(to raise head)\nto get an eraction
起𦢊	[héi pōk]\nblisters; to get blisters
趁	[chan]\nto avail oneself of
趁佢病攞佢命	[chan kèuih behng, ló kèuih mehng]\n(to take someone's life when they are sick)\nto exploit someone's misfortune, to hit someone when they are down.
趁墟	[chan hēui]\n(to hang out at the market)\nto join in the fun
趁手	[chan sáu]\nto act quickly, to respond rapidly when the time is right.
趁火打劫	[chan fó dá gip]\n(to steal under the cover of fire)\nto take advantage of a chaotic situation for one's own benefit.
趁熱鬧	[chan yiht naauh]\nto enjoy a crowd
超	[chīu]\n1. to exceed\n2. glasses, spectacles\n3. to stare\n4. super\n5. an expression of anger, surprise or amazement (euphemistic form of 屌 díu).
超人	[chīu yàhn]\n1. Superman\n2. a nickname for Hong Kong property magnate 李嘉誠 Li Ka-shing.
超住	[chīu jyuh]\n(to watch continually)\nto keep an eye on something or someone; to keep watch.
超級子彈人	[chīu kāp jí dáan yàhn]\n(super bullet man)\na man who reaches orgasm very quickly during sex.
超級金手指	[chīu kāp gām sáu jí]\n(super goldfinger)\nan important police informer, one who can bring down a whole crime network by testifying against former associates, a "supergrass".
趌	[gaht]\n1. to limp\n2. an impolite instruction for someone to leave, "get lost!", "push off!"
趌開	[gaht hōi]\nan impolite instruction for someone to leave, "get lost!", "push off!".
趕	[gón]\n1. to hurry to\n2. to win back money lost in gambling
趕住去投胎咩	[gón jyuh heui tàuh tōi mē]\n(are you rushing to reincarnate?)\nan exclamation equivalent to "why are you in such a hurry?"; "what's the big hurry?".
趕住去死咩	[gón jyuh heui séi mē]\n(are you rushing off to die?)\nan exclamation equivalent to "why are you in such a hurry?"; "what's the big hurry?".
趕咁快去死咩	[gón gam faai heui séi mē]\n(are you rushing off to die?)\nan exclamation equivalent to "why are you in such as hurry?"; "what's the big hurry?"
趕狗入窮巷	[gón gáu yahp kùhng hóng]\n(to drive a dog into a blind alley)\nto force someone into a corner, to provoke someone to react aggressively.
趕頭趕命	[gón tàuh gón mehng]\nto be in a great hurry
趕鴨仔	[gón ngaap jái]\n(to drive ducklings)\n1. to hurry along a group\n2. to herd a group of people from one place to another as fast as possible, e.g. a tourist guide leading a group of tourists.
趣	[cheui]\nfun
趣緻	[cheui ji]\ncute
趴	[pā]\nto lie face down
趴底	[pā dāi]\nto lie face down
趴街	[pā gāai]\na euphemistic equivalent for 仆街 pūk gāai
跌	[dit]\nto drop
跌咗落地嗱番乍沙	[dit jó lohk deih ná fāan jah sā]\n(after falling down, to grab a handful of sand)\nto give a poor excuse for failing to avoid embarrassment (by pretending that one intended to pick up the sand).
跌眼鏡	[dit ngáahn géng]\n(to drop glasses)\nto get something wrong; to make wrong guess
跎	[tòh]\nto stumble
跎仔	[tòh jái]\nto be pregnant
跎槍	[tòh chēung]\narmed, carrying a gun
跎炮	[tòh paau]\n(possessing a gun)\n1. working as a police officer\n2. armed, carrying a gun
跎鐵	[tòh tit]\n(carring iron)\n1. working as a police officer\n2. armed, carrying a gun
跑	[páau]\n1. to run\n2. to raise money, to look for money (e.g. to pay a debt)
跑山	[páau sāan]\n1. to raise money urgently\n2. to raise money to pay a debt\n3. Marlboro cigarettes
跑山牌	[páau sāan pàaih]\nMarlboro cigarettes
跑晒山	[páau saai sāan]\n1. to raise money urgently\n2. to raise money to pay a debt
跑私鐘	[páau sī jūng]\n1. to work as a prostitute\n2. time spent with a client by nightclub hostess outside the club (where the clients makes payment direcly to the hostess)
跑鐘	[páau jūng]\nto work as a prostitute
跑鐘妹	[páau jūng mūi]\na girl or young woman working as a prostitute
跛	[bāi]\nlame
跛腳鴨	[bāi geuk aahp]\n(lame duck)\na government or adminstration that has lost the ability to make important decisions, a "lame duck" administration.
跟	[gān]\n1. to follow\n2. to be loyal to\n3. to be together with (lovers)\n4. to follow a big brother, to have a formal relationship of allegiance to a triad big brother
跟大佬	[gān daaih lóu]\nto follow, to be the follower of a triad boss
跟尾狗	[gān méih gáu]\n(to follow a dog's tail)\n1. an obsequious person\n2. to be obsequious
跟得夫人	[gān dāk fū yàhn]\n(can follow wife)\na wife who follows her husband around (跟得夫人 pus with 根德夫人 [gān dāk fū yàhn] "The Duchess of Kent").
跟手尾	[gān sáu méih]\nto complete an unfinised job botched by someone else.
跟班	[gān bāan]\na follower
跣	[sin]\n1. to cause trouble, to make difficulties\n2. to trap, to trick
跪	[gwaih]\nto kneel
跪低	[gwaih dāi]\n1. to kneel down\n2. to be off sick, to be unable to work because of illness (used in various occupational jargons, e.g. prostitutes, restaurant workers).
路	[louh]\n1. a road\n2. a trend, a tendency\n3. a way out of a situation\n4. a way forward (good or bad)\n5. a sexual relationship
路數	[louh sou]\n(road number)\n1. profitable, advantageous\n2. a way of making money, a line of business
路邊雞	[louh bīn gāi]\n(road side chicken)\na prostitute who stands on the street or at the side of the road, a "streetwalker".
跳	[tiu]\nto jump
跳槽	[tiu chòuh]\n(to jump stable)\nto switch jobs
跳樓貨	[tiu láu fo]\nto sell off at very low prices, to sell at "rock-bottom" prices
跳灰	[tiu fūi]\nto deal in drugs, to traffic in drugs (especially heroin)
踎	[māu]\n1. to squat down\n2. to live, to reside, to stay
踎兜	[māu dāu]\n(to squat with a dish)\nunemployed, down and out, very poor
踎凳	[māu dang]\n(to squat on a stool)\nto be in jail, to do time.
踎塔	[māu taap]\n(to squat on a toilet)\nto defecate, to take a shit
踎監	[māu gāam]\nto be in prison
踎街	[māu gāai]\n(to squat in the street)\nto be homeless
踎躉	[māu dán]\n(to squat on a mooring-post)\nunemployed, down and out
踢	[tek]\n1. to kick\n2. to attack, to raid
踢入會	[tek yahp wúi]\nto recruit into a triad society
踢晒腳	[tek saai geuk]\nto be on one's own, to be isolated
踢波	[tek bō]\n1. to kick a ball\n2. to be absent from work, to fail to turn up for work, to skip work
踢爆	[tak baau]\nto disclose a secret, a plan, to "let the cat out of the bag"
踢竇	[tek dau]\n(to kick a nest)\n1. to turn up unexpectedly in order to catch somebody out (e.g. wife appearing at her husband's mistress's apartment)\n2. to raid a premises where criminals are hiding or where a criminal activity is taking place; a police raid on a gambling den, a brothel, etc
踢腳	[tek geuk]\nvery bush
踩	[cháai]\n1.to step on\n2. to lose in successive bets (at gambling)\n3. to enter, to cross into (territory)
踩上門	[cháai séuhng mún]\nto bother, to invade someone's territory, to harass
踩住人膊頭	[cháai jyuh yàhn bok tàuh]\n(to tread on someone's shoulder)\nto make a profit at the expense of others.
踩場	[cháai chèuhn]\nto visit a bar or night-club.
踩死蟻	[cháai séi ngáih]\n(to trample ants to death)\nto walk very slowly.
踩波車	[cháai bō chē]\nto fall over after stepping on the ball (football jargon)
踩線	[cháai sin]\n1. to go door to door, to do "cold-calling" (sales)\n2. to hustle for business\n3. to check out a target in advance, to reconnoitre, to gather information (criminals, police)
踩街	[cháai gāai]\nshoes, footwear (OS)
踩親條尾	[cháai chān tìuh méih]\n(to tread on someone's tail)\nto offend someone
踩過界	[cháai gwo gaai]\n(to trample the world)\nto move in on someone else's territory, to expand one's territory.
蹺	[kíu]\nsurprising, fortunate, strange, coincidental
蹺口	[kíu háu]\n1. hard to pronounce, difficult to say\n2. saying inappropriate, unacceptable things\n3. hard to get along with
蹺口杉手	[kíu háu cháahm sáu]\nhard to deal with, difficult to accept
蹺妙	[kíu miuh]\nto have a knack for something
躉	[dán]\n1. bottom, backside, arse\n2. a batch; fans, followers (of pop stars, movie stars).
躝	[lāan]\n1. to creep, to crawl\n2. to move\n3. to hang around
躝屍	[lāan sī]\nan expression of anger or irritation, used to tell someone to leave, "piss off!"
躝屍趌路	[lāan sī gaht louh]\nan expression of anger or irritation, used to tell someone to leave, "get lost!", "shove off!".
躝撚開	[lāan lán hōi]\nan anger and obscene exclamation, instructing someone to leave, "fuck off!"
躝癱	[lāan táan]\na person of bad character, an undesirable, a "creep".
躝街	[lāan gāai]\nto hang around on the street
躝開	[lāan hōi]\nan exclamation of irritation or anger, instructing someone to leave, "get lost!".
身	[sān]\na body
身光頸靚	[sān gwōng géng leng]\ndressed up, elegant, looking good
身家	[sān gā]\nasset
身家清白	[sān gā chīng baahk]\n(personal fortune is clean)\nto have no criminal record, to have a clean record
身有屎	[sān yáuh sí]\n(body containing shit)\nto acknowledge one's guilt
身水身汗	[sān séui sān hohn]\nsweating heavily, covered in sweat
身痕	[sān hàhn]\n(body itch)\n1. to be addicted to something, e.g. gambling, visiting prostitutes\n2. to make trouble
身驕肉貴	[sān gīu yuhk gwai]\n1. to come from a rich family; to have high status\n2. to be too high class to undertake a difficult or dangerous task
車	[chē]\na vehicle
車大炮	[chē daaih paau]\n(to drive big cannon)\n1. to tell a lie\n2. to boast
車天車地	[chē tīn chē deih]\nto boast, to brag
車頭燈	[chē tàuh dāng]\n(car head lights)\nbig breasts, "big boobs"
車馬費	[gēui máh fai]\n(driver horse fee)\n1. honorarium\n2. a fee demanded by a pimp to take away a prostitute found unsatisfactory by a client
軟	[yúhn]\nsoft
軟嘢	[yúhn yéh]\n(soft stuff)\n1. bank notes (as opposed to coins)\n2. an impotent or soft penis
