???,???,yáuh k?a/kl?a sí,to have class,,,,
?????,?????,yáuh laaht yáuh m4 laaht,"(spicy or non-spicy)1. the pros and cons of a situation, job, etc2. to have something to suit every taste",,,,
????,????,yáuh léih móuh léih,"whether reasonable or not, regardless of the consequences, whatever the cost",,,,
??,??,yáuh líu,"to have real substance, to hav genuine talent, ability or knowledge",,,,
???,???,yáuh líu dou,"1. used to report that one has found relevant information or an important clue2. substantial, useful, offering a benefit",,,,
??,??,yáuh l?,"to have an attractive bottom, to have a good behind",,,,
??,??,yáuh louh,"(to have a common road)to have an affair, to be lovers",,,,
????,????,yáuh màhn yáuh louh,"1. to have grasped how to do something, on the right lines2. to be mature (of children)",,,,
??,??,yáuh máih,(have rice)rich,,,,
????,????,yáuh m?t m4 tóh,"a worried question, ""is something wrong?"", ""is everything okay?""",,,,
????,????,yáuh m?t y? y?k,the slightest movement,,,,
????,????,yáuh meih siu wáa,"jokes about sex, ""fruity talk""",,,,
????,????,yáuh móuh daai dói aa,have you got a condom?,,,,
????,????,yáuh móuh líu dou,"(any material arrived)a general inquiry to see if any new information has arrived, or if some new instruction or task has come in (e.g. in an office)",,,,
????,????,yáuh móuh yáuh yihk,"(to hair fethers and wings)to be independent, to be able to take care of oneself",,,,
????,????,yáuh néih móuh ngóh,"(if you no me)a threat or a description of a situation in which the speaker refuses to compromise or states that everything is at stake, ""it's you or me!"".",,,,
????,????,yáuh ngáah j? tàuh,"(having tiles over one's head)to have shelter, to have a place to live",,,,
??????,??????,yáuh ngáah b?t s?k taai s?an,"to miss the obvious, to be blind to a salient fact, to overlook something or someone important",,,,
???,???,yáuh ngáah gw?ng,to have an eye for,,,,
????,????,yáuh pàaih laahn jái,"(licensed rascal)a derogatory term for the police, ""villain with a badge""",,,,
???,???,yáuh pàaih sauh,to be suffer for a long time,,,,
????,????,yáuh pei jauh fong,"(if you have a fart let it out)used as an impatient way to tell someone to speak up, to say what is on their mind",,,,
"???,???","???,???","yáuh saat cho, móuh fong gwo","(to kill in error rather than let off)1. to leave nothing out when it comes to eating, shopping, etc.2. ruthless, killing indiscriminately",,,,
?????,?????,yáuh s?m m4 paa chìh,"(if you are genuinely concerned, it doesn't matter if you are late)used to encourage someone to do something even though they are late (e.g. sending a present).",,,,
?????,?????,yáuh she jih yìhn h?ung,"(where there is musk, there is a scent)true talent or merit will always be recognised without the need to advertise it",,,,
"?????,?????","?????,?????","yáuh sih j?ng mòuh yihm, mòuh sih hah yìhng ch?un","(when something happens, call for Zhong Wuyan; when nothing is happening, call for Xia Yingchun)in good times, people forget those who helped them in bad times (a reference to the ugly but clever wife and the beautiful imperial concubine of the Emperor Qi Xuan)",,,,
?????,?????,yáuh sih maahn máan góng,"used in an attempt to diffuse a situation which is turning violent, ""take it easy, let's talk it over!"".",,,,
?????????,?????????,yáuh tàuh faat b?n go séung jouh laat l?i,(nobody with hair wants to have scabies)nobody wants bad things to happen to them,,,,
"???,???","???,???","yáuh tàuh w?i, móuh méih jahn",(impressive at the beginning but tailing off at end)to start strongly but finish weakly,,,,
????,????,yáuh tàuh yáuh mín,"to have an important profile, to have solid achievements, to have status ",,,,
?Taste,?Taste,yáuh t?i sí,to have good taste,,,,
???,???,yáuh wàahn gíng,(to have prospects)to have a customer (taxi driver jargon),,,,
???,???,yáuh wahn hàahng,"to be fortunate, to be lucky",,,,
"????,????","????,????","yáuh wún waah wún, yáuh dihp waah dihp","(where there is a bowl, say bowl; where there is a fish, say fish)to be straightforward and honest, to not embellish the facts",,,,
???,???,yáuh y?t sáu,1. to have had a romance (of two persons)2. to have a special skill,,,,
"????,????","????,????","yáuh yéh juah góng, yáuh pei jauh fong","(if you have something to say, say it; if you have a fart, let it out)an expression of impatience, ""get on with it!"", ""say what's on your mind!""",,,,
"???,???","???,???","yáuh yéh s?ang, móuh náa gaau",(to be born of a father but have no mother to instruct one)to be badly brought up,,,,
??????,??????,yáuh yih sing móuh yàhn sing,to ignore one's friend when one has found a boy or girlfriend,,,,
??,??,yáuh yìhng,"to be good-looking, to have style",,,,
????,????,yáuh yìhng yáuh fún,"to be good-looking, to have style",,,,
????,????,yáuh yéung hok yéung,"(following any example)to follow a bad example, to copy someone's behaviour even when it is not desirable",,,,
?,?,yèh,a grandfather,,,,
?,?,yèh,a coconut,,,,
???,???,yèh jí hok,(coconut shell)a bra,,,,
?,?,yèh,"1. thing2. a person, a body part or other object which is not named directly but is often indicated by the classifier used3. a person (disrespectful)4. heroin",,,,
"?????,???????","?????,???????","yèh hó yíh lyuhn sihk, syut waah m4 hó yíh lyuhn góng",1. used to warn someone to watch what they say2. used to dismiss what someone is saying,,,,
?,?,yèh,1. wild2. illegitimate,,,,
??,??,yèh g?i,"(wild chicken)1. unlicensed, low status (school)2. a street girl, a prostitute on the street3. a promiscuous girl or woman, a ""slut""",,,,
????,????,yèh g?i hohk haauh,an unlicensed school, a school with no status,,,
??,??,yèh jái,an illegitimate boy (derogatory),,,,
??,??,yèh néui,an illegitimate girl (derogatory),,,,
?,?,yéh,to stir up,,,,
??,??,yéh fó,(inflammable)sexy (of a woman),,,,
?,?,yeh,a night,,,,
??,??,yeh ch?ui,"to chat late at night, to be in contact at night",,,,
??,??,yeh gwái,"a night-owl, an insomniac",,,,
??,??,yeh h?ung,"(night fragrance)excrement, ""night soil"", ""shit""",,,,
??,??,yeh l?ang,"a second-hand shop, a shop selling old or used goods",,,,
???,???,yeh lòih h?ung,"(night come fragrance)excrement, ""night soil"", ""shit""",,,,
???,???,yeh m?a m?a,very late at night,,,,
?,?,yèhng,to win,,,,
??,??,yèhng mín,"(win face)percentage profit, gain",,,,
?,?,yeuhk,weak,,,,
??,??,yeuhk g?i,"1. weak, feeble2. cowardly",,,,
??,??,yeuhk ji,"a person of low intelligence, a ""moron""",,,,
?,?,yeuhk,medicine,,,,
??,??,yeuhk lihk,(medcine strength)the effect of a drug ,,,,
?,?,yeuhn,"1. to enrich2. to behave arrogantly3. to provoke, to display disrespct to",,,,
?,?,yéuhng,to raise,,,,
???,???,yéuhng fú wàih waahn,"(to raise a tiger and court disaster)to go into an arrangement that will end up causing one harm, to support someone who will end up attacking or destroying",,,,
???,???,yéuhng m4 suhk,"disobedient, hard to train or educate",,,,
??,??,yéuhng ngáahn,"(feeding the eyes)good-looking, good to look at",,,,
?,?,yèuhng,"1. to expose2. to be revealed, to be found out, to be discovered",,,,
?,?,yéung,an appearance,,,,
??,??,yéung bíng,1. an ugly face2. a bad situation,,,,
??,??,yéung bíng,1. an ugly face2. a bad situation,,,,
??,??,yéung s?ui,(face bad)1. an ugly face2. a bad situation,,,,
???,???,yéung s?ui s?ui,(face bad)1. an ugly face2. a bad situation,,,,
Ichiban,Ichiban,y?ch?b?ang,"(first rate)top quality, number one (from Japanese",,,,
?,?,y?,clothes,,,,
????,????,y? sihk fuh móuh,"(food and clothing parents)an employer, a patron, someone who is a source of financial support",,,,
????,????,y? sihk mòuh y?u,"to have no worries about money, to be comfortably well-off",,,,
????,????,y? ngàah s?ng gong,"to clench one's teeth (e.g. before a fight, or when one is scared)",,,,
????,????,y? sìh y? hauh,on schedule,,,,
??,??,y? y?,1. amorous behaviour2. a clandestine romance,,,,
????,????,yìh yí/y? ngóh ngóh,"1. to mumble2. to complain, to nag",,,,
??,??,y? y?k,"an action, a movement",,,,
?,?,y?,to cure,,,,
????,????,y? ?gh johng míu,"eating, having a meal",,,,
??,??,y? tóuh,"eating, having a meal; to eat",,,,
?,?,yì,a child,,,,
??,??,yì h?i,"risky, vulnerable, fragile, liable to break",,,,
??,??,yì h?i,"risky, vulnerable, fragile, liable to break",,,,
?,?,yìh,an aunt,,,,
??,??,yìh m?a,1. mother's elder sister2. one's menstrual peroid,,,,
???,???,yìh m?a dou,menstrual period has arrived,,,,
???,???,yìh m?a g?n,a sanitary towel,,,,
?,?,yìh,to move,,,,
???,???,yìh màhn g?am,(emigrate prison)a period of time during a Hong Kong person seeking overseas citizenship will have to live in the country concerned.,,,,
?,?,yìh,proper,,,,
??,??,yìh d?k,"rather, let (used when expressing a wish, a curse, etc.)",,,,
?,?,yìh,and,,,,
????,????,yìh wòh wàih gwai,"to stop fighting, to make peace, to be reconciled",,,,
?,?,yìh,the ear,,,,
???,???,yìh b?n f?ng,"(wind by the ears)words treated as unimportant, advice that is ignored",,,,
???,???,yìh jáu yúhn,"(soft ears)easily persuasible, easily persuaded",,,,
?,?,yih,two,,,,
??,??,yih chóng,(second factory)a second wife or mistress,,,,
???,???,yih dáa luhk,"(two hit six)an important person, a person of low status",,,,
??,??,yih l?ai,a second wife or mistress,,,,
????,????,yih louh yùhn seui,"the second route marshal, the second leader in a triad society, a deputy head of a triad lodge (triad jargon)",,,,
???,???,yih n?ai mehng,(the fate of being the second wife)to always have to settle for second best,,,,
???,???,yih ?gh jái,"(two five boy)1. a traitor2. an informer, especially a police informer",,,,
???,???,yih pit g?i,a man with a mastache,,,,
???,???,yih sai jóu,"(second generation ancestor)a big-spending son, spending the family money; a spoilt rich boy",,,,
????,????,yih yàhn sai gaai,"(world of two people)a couple enjoying time together, a place where a couple can spend romantic times.",,,,
?,?,yih,easy,,,,
????,????,yih gwo je fó,(easier than getting a light)very easy,,,,
?,?,yih,righteous,,,,
????,????,yih b?t yùhng chìh,"willing, eager",,,,
??,??,yih hei,"1. loyalty, brotherhood, honour2. loyalty as a code of honour among triad members",,,,
?????,?????,yih hei bok yìh h?i,(loyalty risks vulnerability)1. to take risk of being loyal to a potential traitor2. loyalty makes one vulnerable to betrayal,,,,
?????,?????,yih hei bok yìh h?i,(loyalty risks vulnerability)1. to take risk of being loyal to a potential traitor2. loyalty makes one vulnerable to betrayal,,,,
??,??,yih j?ng,a cheap funeral parlour,,,,
??,??,yiih tóng,a poor house, a charity home,,,
????,????,yìhm ch?ng tóu deih,"floor of a salt warehouse???? [hàahm gaap s?p]  salty and wet ? lecherous (""salty and wet) is the literal meaning ?? hàahm s?p ""lecherous"")",,,,
?,?,yihm,to test,,,,
?,?,yìhn,a chord,,,,
????,????,yùhn ngoih j? y?m,"overtones, implications",,,,
?,?,yihn,the present,,,,
???,???,yihn d?u d?u,in the form of cash,,,,
???,???,yihn doih yàhn,"1. modern people2. a facetious pun with ??? yihn dói yàhn ""expose scrotum man""",,,,
???,???,yihn g?m wòhng,"someone with a lot of money, ""king of cash""",,,,
???,???,yihn ngáahn bou,to see those who have done wrong getting their just punishment,,,,
?,?,yìhng,"1. good-looking, cool, handsome2. a type",,,,
???,???,yìhng baau geng,"(so good looking as to break a mirror)very good-looking, very cool",,,,
?,?,yìhng,a form,,,,
?,?,yihng,1. to admit2. to recognise,,,,
????,????,yihng ch?n yihng ch?k,"(to recognise someone as a relation)to seek aggressively a close relationship with someone, to be overly familiar with someone",,,,
???,???,yihng d?i w?i,"(confessing one's low dignity)to admit being inferior, to be humble, to lose face",,,,
??,??,yihng l?k,(to claim to be smart)to brag, to boast,,,
????,????,yihng sí yihng pei,(claim shit and claim fart)to be boastful and arrogant,,,,
?,?,yiht,hot,,,,
??,??,yiht b?,1. hot beer2. urine,,,,
??,??,yiht mún,"(hot gate)the favourite in a competition, a ""hot favourite""",,,,
?,?,y?m,to castrate,,,,
?,?,y?m,to soak,,,,
??,??,y?m g?n,to suffer a series of small losses which eventually add up to a significant loss (e.g. in gambling),,,,
??,??,y?m j?m,"choosy, fussy, particular, arrogant",,,,
????,????,y?m j?m s?ng muhn,"choosy, fussy, particular, arrogant",,,,
??,??,y?m muhn,boring,,,,
?,?,yím,close,,,,
???,???,yím háu fai,"(shut mouth fee)a fee paid to someone to keep quiet, to not report something (e.g. to the police), to not give evidence in court, ""hush money""",,,,
??,??,y?n cháan,"a heavy smoker, a ""chimney""",,,,
??,??,y?n jái,1. cigarette2. the penis,,,,
??,??,y?n ngahn,"(sticky)intimate behaviour; intimacies, e.g. grooming, feeding, fondling, petting, etc. between a couple",,,,
??,??,y?n sí,"(<ace)1. ace; the trump card2. someone who is ""ace""3. the stain left on teeth from cigarette smoking",,,,
???,???,y?n sí ngàah,(smoke-stained teeth)teeth that have cigarette stains,,,,
?,?,y?n,rouge,,,,
???,???,y?n j? máah,face powder horse??? [nàan kéh]  hard to ride ?difficult to control (of a person),,,,
?,?,yín,to perform,,,,
??,??,yín yéh,to show off,,,,
??,??,yin s?,(<insure)insurance,,,,
?,?,y?ng,"1. handsome, admirable, smart, great2. heroic",,,,
?,?,yíng,1. shadow2. to reflect,,,,
??,??,yíng s?ui,to bring one's name and reputation into disrepute,,,,
?,?,ying/y?ng,should,,,,
??,??,ying jiuh,(to answer a call)to to work as a prostitute,,,,
????,????,ying jiuh néuih lòhng,a prostitute on call,,,,
?,?,y?u,the waist,,,,
??,??,y?u gw?t,(waist)good or strong character,,,,
?,?,yíu,"an exclamation, ex expletive, ""shit!"", a euphemism for ? díu",,,,
????,????,yiu s?ang yiu séi,"to be hysterical, to be out of one's mind (e.g. with grief)",,,,
