0氹	[tam]/1. to cajole someone/2. to pacify someone who is angry
走私	[jáu sī jūng]/1. smuggling/2. adultery
走私鐘	[jáu sī jūng]/to be involved in the business of prostitution, to be in the vice business.
走粉	[jáu fán]/drug trafficking; drug-smuggling
走精面	[jáu jēng mín]/to act selfishly, to act only for one's own benefit.
走趯	[jáu dek]/to run errands.
走開	[jáu hōi]/a rude expression telling someone to leave, "go away!".
走雞	[jáu gāi]/to miss a chance, to lose an opportunity
走頭	[jáu tàuh]/to go away, to leave, to flee
走鬼	[jáu gwái]/to make a run for it; to make a gateway; e.g. of illegal hawkers/underage prostitutes fleeing inspection.
走鬼檔	[jáu gwái dong]/to make a run for it when the police come
赴湯蹈火	[fuh tōng douh fó]/to be willing to undergo any hardship, go through fire and water
起	[héi]/1. to build/2. to increase
起pok	[héi pōk]/blisters; to get blisters
起字容	[héi jih yùhng]/(to raise word content)/to check up on someone, to check out someone's background
起尾注	[héi méih jyu]/to seize something from somebody, to usurp ownership.
起底	[héi dái]/(to bring out a background)/1. to investigate someone/2. to check up on someone's background
起晒馬	[héi saai máh]/to get one's followers ready for a fight
起水	[héi séui]/(to raise water)/1. to have one's menstrual period/2. to be sexually excited, to be "wet" with desire (of a woman).
起痰	[héi tàahm]/(to raise phlegm)/to be sexually attracted to a woman
起眼	[héi ngáahn]/eye-catching, attractive
起菜	[héi choi]/to serve dishes
起釘	[héi dēng]/(to raise nail)/to collect an interest payment (in loan sharking).
起鐘	[héi jūng]/(to raise hour)/to buy the time of a prostitute, to see a prostitute.
起雙飛	[héi sēung fēi]/to have a threesome, ménage à trois
起頭	[héi tàuh]/(to raise head)/to get an eraction
起𦢊	[héi pōk]/blisters; to get blisters
趁	[chan]/to avail oneself of
趁佢病攞佢命	[chan kèuih behng, ló kèuih mehng]/(to take someone's life when they are sick)/to exploit someone's misfortune, to hit someone when they are down.
趁墟	[chan hēui]/(to hang out at the market)/to join in the fun
趁手	[chan sáu]/to act quickly, to respond rapidly when the time is right.
趁火打劫	[chan fó dá gip]/(to steal under the cover of fire)/to take advantage of a chaotic situation for one's own benefit.
趁熱鬧	[chan yiht naauh]/to enjoy a crowd
超	[chīu]/1. to exceed/2. glasses, spectacles/3. to stare/4. super/5. an expression of anger, surprise or amazement (euphemistic form of 屌 díu).
超人	[chīu yàhn]/1. Superman/2. a nickname for Hong Kong property magnate 李嘉誠 Li Ka-shing.
超住	[chīu jyuh]/(to watch continually)/to keep an eye on something or someone; to keep watch.
超級子彈人	[chīu kāp jí dáan yàhn]/(super bullet man)/a man who reaches orgasm very quickly during sex.
超級金手指	[chīu kāp gām sáu jí]/(super goldfinger)/an important police informer, one who can bring down a whole crime network by testifying against former associates, a "supergrass".
趌	[gaht]/1. to limp/2. an impolite instruction for someone to leave, "get lost!", "push off!"
趌開	[gaht hōi]/an impolite instruction for someone to leave, "get lost!", "push off!".
趕	[gón]/1. to hurry to/2. to win back money lost in gambling
趕住去投胎咩	[gón jyuh heui tàuh tōi mē]/(are you rushing to reincarnate?)/an exclamation equivalent to "why are you in such a hurry?"; "what's the big hurry?".
趕住去死咩	[gón jyuh heui séi mē]/(are you rushing off to die?)/an exclamation equivalent to "why are you in such a hurry?"; "what's the big hurry?".
趕咁快去死咩	[gón gam faai heui séi mē]/(are you rushing off to die?)/an exclamation equivalent to "why are you in such as hurry?"; "what's the big hurry?"
趕狗入窮巷	[gón gáu yahp kùhng hóng]/(to drive a dog into a blind alley)/to force someone into a corner, to provoke someone to react aggressively.
趕頭趕命	[gón tàuh gón mehng]/to be in a great hurry
趕鴨仔	[gón ngaap jái]/(to drive ducklings)/1. to hurry along a group/2. to herd a group of people from one place to another as fast as possible, e.g. a tourist guide leading a group of tourists.
趣	[cheui]/fun
趣緻	[cheui ji]/cute
趴	[pā]/to lie face down
趴底	[pā dāi]/to lie face down
趴街	[pā gāai]/a euphemistic equivalent for 仆街 pūk gāai
跌	[dit]/to drop
跌咗落地嗱番乍沙	[dit jó lohk deih ná fāan jah sā]/(after falling down, to grab a handful of sand)/to give a poor excuse for failing to avoid embarrassment (by pretending that one intended to pick up the sand).
跌眼鏡	[dit ngáahn géng]/(to drop glasses)/to get something wrong; to make wrong guess
跎	[tòh]/to stumble
跎仔	[tòh jái]/to be pregnant
跎槍	[tòh chēung]/armed, carrying a gun
跎炮	[tòh paau]/(possessing a gun)/1. working as a police officer/2. armed, carrying a gun
跎鐵	[tòh tit]/(carring iron)/1. working as a police officer/2. armed, carrying a gun
跑	[páau]/1. to run/2. to raise money, to look for money (e.g. to pay a debt)
跑山	[páau sāan]/1. to raise money urgently/2. to raise money to pay a debt/3. Marlboro cigarettes
跑山牌	[páau sāan pàaih]/Marlboro cigarettes
跑晒山	[páau saai sāan]/1. to raise money urgently/2. to raise money to pay a debt
跑私鐘	[páau sī jūng]/1. to work as a prostitute/2. time spent with a client by nightclub hostess outside the club (where the clients makes payment direcly to the hostess)
跑鐘	[páau jūng]/to work as a prostitute
跑鐘妹	[páau jūng mūi]/a girl or young woman working as a prostitute
跛	[bāi]/lame
跛腳鴨	[bāi geuk aahp]/(lame duck)/a government or adminstration that has lost the ability to make important decisions, a "lame duck" administration.
跟	[gān]/1. to follow/2. to be loyal to/3. to be together with (lovers)/4. to follow a big brother, to have a formal relationship of allegiance to a triad big brother
跟大佬	[gān daaih lóu]/to follow, to be the follower of a triad boss
跟尾狗	[gān méih gáu]/(to follow a dog's tail)/1. an obsequious person/2. to be obsequious
跟得夫人	[gān dāk fū yàhn]/(can follow wife)/a wife who follows her husband around (跟得夫人 pus with 根德夫人 [gān dāk fū yàhn] "The Duchess of Kent").
跟手尾	[gān sáu méih]/to complete an unfinised job botched by someone else.
跟班	[gān bāan]/a follower
跣	[sin]/1. to cause trouble, to make difficulties/2. to trap, to trick
跪	[gwaih]/to kneel
跪低	[gwaih dāi]/1. to kneel down/2. to be off sick, to be unable to work because of illness (used in various occupational jargons, e.g. prostitutes, restaurant workers).
路	[louh]/1. a road/2. a trend, a tendency/3. a way out of a situation/4. a way forward (good or bad)/5. a sexual relationship
路數	[louh sou]/(road number)/1. profitable, advantageous/2. a way of making money, a line of business
路邊雞	[louh bīn gāi]/(road side chicken)/a prostitute who stands on the street or at the side of the road, a "streetwalker".
跳	[tiu]/to jump
跳槽	[tiu chòuh]/(to jump stable)/to switch jobs
跳樓貨	[tiu láu fo]/to sell off at very low prices, to sell at "rock-bottom" prices
跳灰	[tiu fūi]/to deal in drugs, to traffic in drugs (especially heroin)
踎	[māu]/1. to squat down/2. to live, to reside, to stay
踎兜	[māu dāu]/(to squat with a dish)/unemployed, down and out, very poor
踎凳	[māu dang]/(to squat on a stool)/to be in jail, to do time.
踎塔	[māu taap]/(to squat on a toilet)/to defecate, to take a shit
踎監	[māu gāam]/to be in prison
踎街	[māu gāai]/(to squat in the street)/to be homeless
踎躉	[māu dán]/(to squat on a mooring-post)/unemployed, down and out
踢	[tek]/1. to kick/2. to attack, to raid
踢入會	[tek yahp wúi]/to recruit into a triad society
踢晒腳	[tek saai geuk]/to be on one's own, to be isolated
踢波	[tek bō]/1. to kick a ball/2. to be absent from work, to fail to turn up for work, to skip work
踢爆	[tak baau]/to disclose a secret, a plan, to "let the cat out of the bag"
踢竇	[tek dau]/(to kick a nest)/1. to turn up unexpectedly in order to catch somebody out (e.g. wife appearing at her husband's mistress's apartment)/2. to raid a premises where criminals are hiding or where a criminal activity is taking place; a police raid on a gambling den, a brothel, etc
踢腳	[tek geuk]/very bush
踩	[cháai]/1.to step on/2. to lose in successive bets (at gambling)/3. to enter, to cross into (territory)
踩上門	[cháai séuhng mún]/to bother, to invade someone's territory, to harass
踩住人膊頭	[cháai jyuh yàhn bok tàuh]/(to tread on someone's shoulder)/to make a profit at the expense of others.
踩場	[cháai chèuhn]/to visit a bar or night-club.
踩死蟻	[cháai séi ngáih]/(to trample ants to death)/to walk very slowly.
踩波車	[cháai bō chē]/to fall over after stepping on the ball (football jargon)
踩線	[cháai sin]/1. to go door to door, to do "cold-calling" (sales)/2. to hustle for business/3. to check out a target in advance, to reconnoitre, to gather information (criminals, police)
踩街	[cháai gāai]/shoes, footwear (OS)
踩親條尾	[cháai chān tìuh méih]/(to tread on someone's tail)/to offend someone
踩過界	[cháai gwo gaai]/(to trample the world)/to move in on someone else's territory, to expand one's territory.
蹺	[kíu]/surprising, fortunate, strange, coincidental
蹺口	[kíu háu]/1. hard to pronounce, difficult to say/2. saying inappropriate, unacceptable things/3. hard to get along with
蹺口杉手	[kíu háu cháahm sáu]/hard to deal with, difficult to accept
蹺妙	[kíu miuh]/to have a knack for something
躉	[dán]/1. bottom, backside, arse/2. a batch; fans, followers (of pop stars, movie stars).
躝	[lāan]/1. to creep, to crawl/2. to move/3. to hang around
躝屍	[lāan sī]/an expression of anger or irritation, used to tell someone to leave, "piss off!"
躝屍趌路	[lāan sī gaht louh]/an expression of anger or irritation, used to tell someone to leave, "get lost!", "shove off!".
躝撚開	[lāan lán hōi]/an anger and obscene exclamation, instructing someone to leave, "fuck off!"
躝癱	[lāan táan]/a person of bad character, an undesirable, a "creep".
躝街	[lāan gāai]/to hang around on the street
躝開	[lāan hōi]/an exclamation of irritation or anger, instructing someone to leave, "get lost!".
身	[sān]/a body
身光頸靚	[sān gwōng géng leng]/dressed up, elegant, looking good
身家	[sān gā]/asset
身家清白	[sān gā chīng baahk]/(personal fortune is clean)/to have no criminal record, to have a clean record
身有屎	[sān yáuh sí]/(body containing shit)/to acknowledge one's guilt
身水身汗	[sān séui sān hohn]/sweating heavily, covered in sweat
身痕	[sān hàhn]/(body itch)/1. to be addicted to something, e.g. gambling, visiting prostitutes/2. to make trouble
身驕肉貴	[sān gīu yuhk gwai]/1. to come from a rich family; to have high status/2. to be too high class to undertake a difficult or dangerous task
車	[chē]/a vehicle
車大炮	[chē daaih paau]/(to drive big cannon)/1. to tell a lie/2. to boast
車天車地	[chē tīn chē deih]/to boast, to brag
車頭燈	[chē tàuh dāng]/(car head lights)/big breasts, "big boobs"
車馬費	[gēui máh fai]/(driver horse fee)/1. honorarium/2. a fee demanded by a pimp to take away a prostitute found unsatisfactory by a client
軟	[yúhn]/soft
軟嘢	[yúhn yéh]/(soft stuff)/1. bank notes (as opposed to coins)/2. an impotent or soft penis
軟皮蛇	[yúhn pèih sèh]/(soft skin snake)/an apathetic person, someone who is indifferent, or unwilling to get anything done
軟腳蟹	[yúhn geuk háaih]/(soft legged crab)/used to describe a man who has had so much sex that he is weak.
較	[gaau]/1. to compare/2. to escape, to flee
較腳	[gaau guek]/to escape, to flee
較非	[gaau fēi]/to get someone into trouble
輩	[bui]/a rank
輩份	[bui fahn]/a rank, status, position in the hierarchy of a triad society.
輪	[lèuhn]/to alternate
輪大米	[lèuhn daaih máih]/1. to rape in turn, a gang rape/2. to beat up, to give a good beating to.
輪姦	[lèuhn gāan]/a gang rape.
輸乾輸淨	[syū gōn syū jehng]/to lose everything, to be "cleaned out" (in gambling)
輸到揸兜	[syū dou jā dāu]/(to lose and become a beggar)/to lose all one's money
輸到褲穿窿	[syū dou fu chyūn lūng]/to lost all one's money
輸到開卷	[syū dou hōi hohng]/to lose heavily, to lose in a big way (at gambling).
輸咗成條街	[syū jó sìhng tìuh gāai]/(to lose by street)/to lose by a large margin, to lose "by a mile".
輸蝕	[syū siht]/to be at a disadvantage, to miss out
輸面	[syū mín]/(to lose face)/to lose face
轉	[jyún]/to turn
轉軚	[jyún táaih]/to change one's viewpoint, to change one's attitude.
轟	[gwāng]/noise
轟轟烈烈	[gwāng gwāng liht liht]/to achieve glory, to achieve great things
辛苦搵嚟志在食	[sān fú wán lèih ji joih sihk]/work hard in order to eat better
辛苦搵嚟自在食	[sān fú wán lèih ji joih sihk]/work hard in order to eat better
辣	[laaht]/hot/[laat]/1. to excite someone sexually/2. to make someone angry, to provoke someone/3. to hurt
辣低	[laat dāi]/to shoot, to make angry
辣手	[laaht sáu]/1. difficult to cope with, hard to deal with/2. tough, skillful
辣撻	[laaht taat]/1. dirty/2. tricky, dishonest, illegal, underhand
辣撻貓	[laaht taat māau]/(dirty cat)/a messy, sloppy person
辣着	[laat jeuhk]/to provoke, to make angry
辣興	[laat hing]/to provoke, to make angry
辣著	[laat jeuhk]/to provoke, to make angry
辣親	[laat chān]/to get hurt, to be harmed
近	[gahn]/near
